Holder,Shares,Date Reported,% Out,Value,ABV
Orbimed Advisors LLC.,3027542,2021-09-29,0.2087,41356223,TELA
Essex Woodlands Management Inc.,1833989,2021-09-29,0.1265,25052289,TELA
RTW Investments LP,1391619,2021-09-29,0.096,19009515,TELA
"Pura Vida Investments, LLC",580515,2021-09-29,0.04,7929834,TELA
Opaleye Management Inc.,443199,2021-09-29,0.030600000000000002,6054098,TELA
"Silvercrest Asset Management Group, LLC",392975,2021-09-29,0.0271,5368038,TELA
"Cowen and Company, LLC",392100,2021-09-29,0.027000000000000003,5356086,TELA
"Vanguard Group, Inc. (The)",353969,2021-09-29,0.024399999999999998,4835216,TELA
"Armistice Capital, LLC",348000,2021-09-29,0.024,4753680,TELA
Pentwater Capital Management Lp,311216,2021-09-29,0.0215,4251210,TELA
