Holder,Shares,Date Reported,% Out,Value,ABV
Royal Bank of Canada,75286824,2021-09-29,0.051699999999999996,1561448729,SU
Dodge & Cox Inc,54245354,2021-09-29,0.0373,1125048641,SU
"Vanguard Group, Inc. (The)",47200889,2021-09-29,0.032400000000000005,978946437,SU
FIL LTD,41691950,2021-09-29,0.0286,864691043,SU
"Sanders Capital, Llc",33538721,2021-09-29,0.023,695593073,SU
"TD Asset Management, Inc",33005857,2021-09-29,0.0227,684541474,SU
"FMR, LLC",29470955,2021-09-29,0.0202,611227606,SU
Mackenzie Financial Corporation,27322229,2021-09-29,0.018799999999999997,566663029,SU
Manufacturers Life Insurance Co.,26683495,2021-09-29,0.0183,553415686,SU
Bank of Montreal/Can/,25876605,2021-09-29,0.0178,536680787,SU
