Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5728442,2021-09-29,0.11019999999999999,57227135,BNED
Dimensional Fund Advisors LP,3029173,2021-09-29,0.0583,30261438,BNED
"Russell Investments Group, Ltd.",2403787,2021-09-29,0.0462,24013832,BNED
"Vanguard Group, Inc. (The)",2358993,2021-09-29,0.0454,23566340,BNED
"Greenhaven Road Investment Management, L.p.",1841083,2021-09-29,0.0354,18392419,BNED
Royce & Associates LP,1377185,2021-09-29,0.0265,13758078,BNED
"Union Square Park Capital Management, LLC",1345000,2021-09-29,0.0259,13436550,BNED
Invesco Ltd.,1192007,2021-09-29,0.0229,11908149,BNED
State Street Corporation,1102584,2021-09-29,0.0212,11014814,BNED
Towerview LLC.,1046554,2021-09-29,0.020099999999999996,10455074,BNED
