Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",3050500,2021-09-29,0.06849999999999999,115461425,HYFM
Blackrock Inc.,2611362,2021-09-29,0.0587,98840051,HYFM
Wasatch Advisors Inc,2600685,2021-09-29,0.0584,98435927,HYFM
"AllianceBernstein, L.P.",2219732,2021-09-29,0.0499,84016856,HYFM
"Wellington Management Group, LLP",2009213,2021-09-29,0.0451,76048712,HYFM
BAMCO Inc.,1059233,2021-09-29,0.023799999999999998,40091969,HYFM
"ETF Managers Group, LLC",872002,2021-09-29,0.0196,33005275,HYFM
"ClearBridge Investments, LLC",768727,2021-09-29,0.0173,29096316,HYFM
State Street Corporation,624808,2021-09-29,0.013999999999999999,23648982,HYFM
"Geode Capital Management, LLC",624437,2021-09-29,0.013999999999999999,23634940,HYFM
