Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",11171572,2021-09-29,0.128,368215013,APLS
"Vanguard Group, Inc. (The)",6752285,2021-09-29,0.07730000000000001,222555313,APLS
Blackrock Inc.,5466191,2021-09-29,0.0626,180165655,APLS
Avoro Capital Advisors LLC,5000000,2021-09-29,0.057300000000000004,164800000,APLS
Price (T.Rowe) Associates Inc,4807077,2021-09-29,0.055099999999999996,158441257,APLS
State Street Corporation,2826195,2021-09-29,0.032400000000000005,93151387,APLS
Jennison Associates LLC,2078845,2021-09-29,0.023799999999999998,68518731,APLS
Citadel Advisors LLC,1858432,2021-09-29,0.0213,61253918,APLS
Victory Capital Management Inc.,1770807,2021-09-29,0.0203,58365798,APLS
"FMR, LLC",1614859,2021-09-29,0.018500000000000003,53225752,APLS
