Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1430168,2021-09-29,0.0641,32951070,BGFV
Dimensional Fund Advisors LP,1104478,2021-09-29,0.0495,25447173,BGFV
"Vanguard Group, Inc. (The)",1033926,2021-09-29,0.0463,23821655,BGFV
State Street Corporation,644531,2021-09-29,0.028900000000000002,14849994,BGFV
"Arrowstreet Capital, Limited Partnership",486682,2021-09-29,0.0218,11213153,BGFV
"Charles Schwab Investment Management, Inc.",448490,2021-09-29,0.020099999999999996,10333209,BGFV
Acadian Asset Management. LLC,445256,2021-09-29,0.02,10258698,BGFV
Bank Of New York Mellon Corporation,431919,2021-09-29,0.0194,9951413,BGFV
Bank of Montreal/Can/,423601,2021-09-29,0.019,9759767,BGFV
"Geode Capital Management, LLC",391170,2021-09-29,0.0175,9012556,BGFV
