Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",137572834,2021-09-29,0.0757,23273196327,DIS
Blackrock Inc.,119795456,2021-09-29,0.0659,20265797291,DIS
State Street Corporation,71939331,2021-09-29,0.039599999999999996,12169976625,DIS
Morgan Stanley,35294697,2021-09-29,0.0194,5970803891,DIS
State Farm Mutual Automobile Insurance Co,34404214,2021-09-29,0.0189,5820160882,DIS
"FMR, LLC",29338716,2021-09-29,0.0161,4963230585,DIS
"Geode Capital Management, LLC",28284577,2021-09-29,0.015600000000000001,4784901891,DIS
Price (T.Rowe) Associates Inc,26497603,2021-09-29,0.0146,4482599499,DIS
Bank of America Corporation,25996713,2021-09-29,0.0143,4397863938,DIS
Northern Trust Corporation,24632835,2021-09-29,0.013600000000000001,4167136696,DIS
