Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1198048,2021-09-29,0.0748,45226312,BMRC
"Vanguard Group, Inc. (The)",893497,2021-09-29,0.0558,33729511,BMRC
"AllianceBernstein, L.P.",774298,2021-09-29,0.0484,29229749,BMRC
Dimensional Fund Advisors LP,718114,2021-09-29,0.044800000000000006,27108803,BMRC
Manufacturers Life Insurance Co.,657048,2021-09-29,0.040999999999999995,24803562,BMRC
State Street Corporation,298368,2021-09-29,0.018600000000000002,11263392,BMRC
"Geode Capital Management, LLC",257872,2021-09-29,0.0161,9734668,BMRC
"Ameriprise Financial, Inc.",201408,2021-09-29,0.0126,7603152,BMRC
"PL Capital Advisors, LLC",166748,2021-09-29,0.0104,6294737,BMRC
Northern Trust Corporation,161136,2021-09-29,0.0101,6082884,BMRC
