Holder,Shares,Date Reported,% Out,Value,ABV
ArrowMark Colorado Holdings LLC,503402,2021-09-29,0.0766,11100014,BANX
"Punch & Associates Investment Management, Inc.",432079,2021-09-29,0.06570000000000001,9527341,BANX
"Advisor Group, Inc.",227526,2021-09-29,0.0346,5016948,BANX
Stifel Financial Corporation,169591,2021-09-29,0.0258,3739481,BANX
"PNC Financial Services Group, Inc.",66000,2021-09-29,0.01,1455300,BANX
"United Capital Financial Advisers, LLC",50500,2021-09-29,0.0077,1113525,BANX
Bard Associates Inc.,31240,2021-09-29,0.0048,688842,BANX
"Raymond James & Associates, Inc.",25613,2021-09-29,0.0039000000000000003,564766,BANX
"Cadent Capital Advisors, LLC",23893,2021-09-29,0.0036,526840,BANX
Oxbow Advisors,22216,2021-09-29,0.0034000000000000002,489862,BANX
