Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3410445,2021-09-29,0.10289999999999999,72130911,TSC
Stone Point Capital Llc,2770083,2021-09-29,0.0836,58587255,TSC
Dimensional Fund Advisors LP,1516241,2021-09-29,0.045700000000000005,32068497,TSC
"Vanguard Group, Inc. (The)",1392347,2021-09-29,0.042,29448139,TSC
Royce & Associates LP,1350435,2021-09-29,0.0407,28561700,TSC
Brown Advisory Inc.,1125680,2021-09-29,0.034,23808132,TSC
Hood River Capital Management LLC,960599,2021-09-29,0.028999999999999998,20316668,TSC
"ClearBridge Investments, LLC",850119,2021-09-29,0.0256,17980016,TSC
State Street Corporation,724211,2021-09-29,0.0218,15317062,TSC
Lord Abbett & Co,723263,2021-09-29,0.0218,15297012,TSC
