Holder,Shares,Date Reported,% Out,Value,ABV
"Glendon Capital Management, LP",1760675,2021-09-29,0.128,43312605,FTSI
Ares Management Llc,877958,2021-09-29,0.0638,21597766,FTSI
Amundi,711297,2021-09-29,0.051699999999999996,17497906,FTSI
Cooper Creek Partners Management LLC,577628,2021-09-29,0.042,14209648,FTSI
"Vanguard Group, Inc. (The)",521889,2021-09-29,0.038,12838469,FTSI
Blackrock Inc.,496784,2021-09-29,0.0361,12220886,FTSI
Towle & Company,496510,2021-09-29,0.0361,12214146,FTSI
Nomura Holdings Inc.,401717,2021-09-29,0.0292,9882238,FTSI
VR Advisory Services Ltd,349669,2021-09-29,0.0254,8601857,FTSI
Manufacturers Life Insurance Co.,237521,2021-09-29,0.0173,5843016,FTSI
