Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,10737002,2021-09-29,0.1267,494331572,AXS
"Vanguard Group, Inc. (The)",7610501,2021-09-29,0.0898,350387466,AXS
Pzena Investment Management Llc,7102578,2021-09-29,0.08380000000000001,327002691,AXS
Stone Point Capital Llc,6777806,2021-09-29,0.08,312050188,AXS
Blackrock Inc.,3287018,2021-09-29,0.0388,151334308,AXS
"Barrow, Hanley Mewhinney & Strauss, LLC",2823501,2021-09-29,0.0333,129993986,AXS
Dimensional Fund Advisors LP,2726806,2021-09-29,0.0322,125542148,AXS
"American Century Companies, Inc.",2355025,2021-09-29,0.0278,108425351,AXS
"River Road Asset Management, LLC",2013299,2021-09-29,0.023700000000000002,92692285,AXS
"Paradice Investment Management, LLC",1747336,2021-09-29,0.0206,80447349,AXS
