Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",9595013,2021-12-30,0.152,491168715,OLLI
Wasatch Advisors Inc,7483449,2021-12-30,0.1185,383077754,OLLI
Kayne Anderson Rudnick Investment Management LLC,6452670,2021-12-30,0.10220000000000001,330312177,OLLI
"Vanguard Group, Inc. (The)",5339388,2021-12-30,0.08460000000000001,273323271,OLLI
Blackrock Inc.,4922776,2021-12-30,0.078,251996903,OLLI
Price (T.Rowe) Associates Inc,3637859,2021-12-30,0.0576,186222002,OLLI
"Wellington Management Group, LLP",3202348,2021-12-30,0.0507,163928194,OLLI
State Street Corporation,1671767,2021-12-30,0.0265,85577752,OLLI
"Fred Alger Management, LLC",1238340,2021-12-30,0.0196,63390624,OLLI
Stephens Investment Management Group,1223475,2021-12-30,0.0194,62629685,OLLI
