Holder,Shares,Date Reported,% Out,Value,ABV
Blackstone Inc,1500000,2021-09-29,0.0362,14550000,OHPA
"Alyeska Investment Group, L.P.",1005000,2021-09-29,0.024300000000000002,9748500,OHPA
Nomura Holdings Inc.,872673,2021-09-29,0.021099999999999997,8464928,OHPA
Fir Tree Capital Management LLP,773671,2021-09-29,0.0187,7504608,OHPA
"Shaw D.E. & Co., Inc.",749717,2021-09-29,0.0181,7272254,OHPA
Periscope Capital Inc.,677200,2021-09-29,0.016399999999999998,6568840,OHPA
Healthcor Management LP,547385,2021-09-29,0.0132,5309634,OHPA
"Deerfield Management Company, L.P. (Series C)",500000,2021-09-29,0.0121,4850000,OHPA
"Wellington Management Group, LLP",424164,2021-09-29,0.0102,4114390,OHPA
"Radcliffe Capital Management, L.P.",383649,2021-09-29,0.009300000000000001,3721395,OHPA
