Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,900617,2021-09-29,0.056100000000000004,7294997,CLPR
"Brigade Capital Management, LLC",874724,2021-09-29,0.0545,7085264,CLPR
"FMR, LLC",754289,2021-09-29,0.047,6109740,CLPR
"Vanguard Group, Inc. (The)",720822,2021-09-29,0.0449,5838658,CLPR
American Financial Group Inc.,372044,2021-09-29,0.0232,3013556,CLPR
State of New Jersey Common Pension Fund D,287500,2021-09-29,0.0179,2328750,CLPR
"Forward Management, LLC",283423,2021-09-29,0.0176,2295726,CLPR
"Renaissance Technologies, LLC",275257,2021-09-29,0.0171,2229581,CLPR
State Street Corporation,251298,2021-09-29,0.015600000000000001,2035513,CLPR
"Amtrust Financial Services, Inc.",231949,2021-09-29,0.0144,1878786,CLPR
