Holder,Shares,Date Reported,% Out,Value,ABV
Baillie Gifford and Company,15009816,2021-09-29,0.1229,757245217,DNLI
"Vanguard Group, Inc. (The)",8168483,2021-09-29,0.0669,412099967,DNLI
"Crestline Management, L.P.",7705039,2021-09-29,0.06309999999999999,388719217,DNLI
Blackrock Inc.,7560837,2021-09-29,0.061900000000000004,381444226,DNLI
Temasek Holdings (Private) Limited,5369487,2021-09-29,0.044000000000000004,270890619,DNLI
Price (T.Rowe) Associates Inc,4757965,2021-09-29,0.039,240039334,DNLI
"Gilder, Gagnon, Howe & Co.",2802994,2021-09-29,0.023,141411047,DNLI
State Street Corporation,2798134,2021-09-29,0.0229,141165860,DNLI
Flagship Pioneering Inc.,2730263,2021-09-29,0.022400000000000003,137741768,DNLI
"FMR, LLC",2675749,2021-09-29,0.0219,134991537,DNLI
