Holder,Shares,Date Reported,% Out,Value,ABV
"Punch & Associates Investment Management, Inc.",671781,2021-09-29,0.06480000000000001,4870479,TURN
"Financial Consulate, Inc.",608212,2021-09-29,0.058600000000000006,4409597,TURN
"Raffles Associates, LP",226864,2021-09-29,0.0219,1644786,TURN
Morgan Stanley,158414,2021-09-29,0.015300000000000001,1148517,TURN
"Ancora Advisors, Llc",141005,2021-09-29,0.013600000000000001,1022300,TURN
"Round Table Services, LLC",40934,2021-09-29,0.0039000000000000003,296775,TURN
"B. Riley Financial, Inc.",40855,2021-09-29,0.0039000000000000003,296202,TURN
"Susquehanna International Group, LLP",35246,2021-09-29,0.0034000000000000002,255537,TURN
"Shufro, Rose & Co., LLC",27001,2021-09-29,0.0026,195759,TURN
Bank of America Corporation,19012,2021-09-29,0.0018,137838,TURN
