Holder,Shares,Date Reported,% Out,Value,ABV
Orbimed Advisors LLC.,4012281,2021-09-29,0.165,63594653,NPCE
"Soleus Capital Management, L.P.",1670136,2021-09-29,0.0687,26471655,NPCE
"FMR, LLC",1065385,2021-09-29,0.0438,16886352,NPCE
Pictet Asset Management SA,569875,2021-09-29,0.023399999999999997,9032518,NPCE
"American Century Companies, Inc.",517192,2021-09-29,0.0213,8197493,NPCE
Bellevue Group AG,507930,2021-09-29,0.0209,8050690,NPCE
Kornitzer Capital Management Inc /ks,453012,2021-09-29,0.018600000000000002,7180240,NPCE
"Sectoral Asset Management, Inc.",444572,2021-09-29,0.0183,7046466,NPCE
Lord Abbett & Co,359421,2021-09-29,0.0148,5696822,NPCE
Blackrock Inc.,333974,2021-09-29,0.0137,5293487,NPCE
