Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1156488,2021-09-29,0.0639,47485397,FMBH
"Vanguard Group, Inc. (The)",803347,2021-09-29,0.0444,32985427,FMBH
Dimensional Fund Advisors LP,435528,2021-09-29,0.0241,17882779,FMBH
"American Century Companies, Inc.",359591,2021-09-29,0.0199,14764806,FMBH
State Street Corporation,315481,2021-09-29,0.0174,12953649,FMBH
"Wellington Management Group, LLP",308166,2021-09-29,0.017,12653295,FMBH
"Geode Capital Management, LLC",272636,2021-09-29,0.0151,11194434,FMBH
"Kennedy Capital Management, Inc.",242297,2021-09-29,0.0134,9948714,FMBH
Manufacturers Life Insurance Co.,200547,2021-09-29,0.0111,8234459,FMBH
Northern Trust Corporation,186073,2021-09-29,0.0103,7640157,FMBH
