Holder,Shares,Date Reported,% Out,Value,ABV
AIGH Capital Management LLC,4000000,2021-09-29,0.0484,3608800,ALNA
Frazier Management LLC,3330373,2021-09-29,0.0403,3004662,ALNA
"TRV GP II, LLC",2790964,2021-09-29,0.0338,2518007,ALNA
"FMR, LLC",2296083,2021-09-29,0.0278,2071526,ALNA
"Vanguard Group, Inc. (The)",2007031,2021-09-29,0.024300000000000002,1810743,ALNA
"Altium Capital Management, LP",1067886,2021-09-29,0.0129,963446,ALNA
Morgan Stanley,1045481,2021-09-29,0.0127,943232,ALNA
"Worth Venture Partners, LLC",980200,2021-09-29,0.011899999999999999,884336,ALNA
"Geode Capital Management, LLC",330599,2021-09-29,0.004,298266,ALNA
"PFM Health Sciences, LP",284285,2021-09-29,0.0034000000000000002,256481,ALNA
