Holder,Shares,Date Reported,% Out,Value,ABV
"MidWestOne Financial Group, Inc.",4444435,2021-09-29,0.2832,134044159,MOFG
Blackrock Inc.,1009734,2021-09-29,0.0643,30453577,MOFG
"Vanguard Group, Inc. (The)",612102,2021-09-29,0.039,18460996,MOFG
Dimensional Fund Advisors LP,568575,2021-09-29,0.0362,17148222,MOFG
"Meristem Family Wealth, LLC",432233,2021-09-29,0.0275,13036147,MOFG
Manufacturers Life Insurance Co.,320996,2021-09-29,0.020499999999999997,9681239,MOFG
State Street Corporation,283657,2021-09-29,0.0181,8555095,MOFG
Thrivent Financial For Lutherans,255920,2021-09-29,0.0163,7718547,MOFG
"Geode Capital Management, LLC",242526,2021-09-29,0.0155,7314584,MOFG
"Basswood Capital Management, L.L.C.",227746,2021-09-29,0.014499999999999999,6868819,MOFG
