Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,122400261,2021-09-29,0.0859,5310947324,BSX
"Vanguard Group, Inc. (The)",111212803,2021-09-29,0.078,4825523522,BSX
"FMR, LLC",107598578,2021-09-29,0.0755,4668702299,BSX
"Wellington Management Group, LLP",83830670,2021-09-29,0.0588,3637412771,BSX
Massachusetts Financial Services Co.,83795622,2021-09-29,0.0588,3635892038,BSX
State Street Corporation,62550166,2021-09-29,0.043899999999999995,2714051702,BSX
Janus Henderson Group PLC,49921505,2021-09-29,0.035,2166094101,BSX
Primecap Management Company,39607309,2021-09-29,0.0278,1718561137,BSX
JP Morgan Chase & Company,37387665,2021-09-29,0.0262,1622250784,BSX
Bollard Group LLC,27156913,2021-09-29,0.0191,1178338455,BSX
