Holder,Shares,Date Reported,% Out,Value,ABV
LPL Financial LLC,959708,2021-09-29,0.0176,7548103,GUT
"Commonwealth Equity Services, LLC",856032,2021-09-29,0.015700000000000002,6732691,GUT
Morgan Stanley,756786,2021-09-29,0.0139,5952121,GUT
Royal Bank of Canada,310319,2021-09-29,0.005699999999999999,2440658,GUT
Gamco Investors Inc,242514,2021-09-29,0.0045000000000000005,1907372,GUT
"Advisor Group, Inc.",214510,2021-09-29,0.0039000000000000003,1687121,GUT
"International Assets Investment Management, LLC",127833,2021-09-29,0.0023,1005406,GUT
Janney Montgomery Scott LLC,101751,2021-09-29,0.0019,800271,GUT
UBS Group AG,82217,2021-09-29,0.0015,646636,GUT
"Raymond James & Associates, Inc.",76508,2021-09-29,0.0014000000000000002,601735,GUT
