Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,15330858,2021-09-29,0.0857,220304429,BCRX
"Baker Brothers Advisors, LLC",12710818,2021-09-29,0.0711,182654454,BCRX
"Vanguard Group, Inc. (The)",9377048,2021-09-29,0.0524,134748179,BCRX
State Street Corporation,7105323,2021-09-29,0.0397,102103491,BCRX
"Sarissa Capital Management, LP",3926700,2021-09-29,0.022000000000000002,56426679,BCRX
Healthcor Management LP,3849470,2021-09-29,0.0215,55316883,BCRX
"Geode Capital Management, LLC",3139499,2021-09-29,0.0176,45114600,BCRX
"Fisher Asset Management, LLC",3005622,2021-09-29,0.0168,43190788,BCRX
Artisan Partners Limited Partnership,2851384,2021-09-29,0.0159,40974388,BCRX
Northern Trust Corporation,2437584,2021-09-29,0.013600000000000001,35028082,BCRX
