Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,852273,2021-09-29,0.0276,8463070,NDACU
Healthcare of Ontario Pension Plan Trust Fund,800000,2021-09-29,0.0259,7944000,NDACU
"Aristeia Capital, LLC",540855,2021-09-29,0.0175,5370690,NDACU
"J. Goldman & Co., L.P.",430843,2021-09-29,0.0139,4278270,NDACU
Citadel Advisors LLC,419239,2021-09-29,0.013600000000000001,4163043,NDACU
P. Schoenfeld Asset Management,400000,2021-09-29,0.0129,3972000,NDACU
Magnetar Financial LLC,390700,2021-09-29,0.0126,3879651,NDACU
Diameter Capital Partners LP,270500,2021-09-29,0.0088,2686065,NDACU
"TIG Advisors, LLC",244706,2021-09-29,0.0079,2429930,NDACU
Bardin Hill Management Partners LP,244233,2021-09-29,0.0079,2425233,NDACU
