Holder,Shares,Date Reported,% Out,Value,ABV
Thrivent Financial For Lutherans,3628353,2021-12-30,0.0916,18940002,VMD
Blackrock Inc.,2214526,2021-12-30,0.0559,11559825,VMD
"Cove Street Capital, LLC",1815545,2021-12-30,0.0458,9477144,VMD
"Nantahala Capital Management, LLC",1423538,2021-12-30,0.0359,7430868,VMD
"Forager Capital Management, LLC",1308973,2021-12-30,0.033,6832839,VMD
"Vanguard Group, Inc. (The)",1245266,2021-12-30,0.031400000000000004,6500288,VMD
Acadian Asset Management. LLC,1120359,2021-12-30,0.028300000000000002,5848273,VMD
"Price, Michael F.",1030000,2021-12-30,0.026000000000000002,5376600,VMD
Goldman Sachs Group Inc,890471,2021-12-30,0.0225,4648258,VMD
"AWM Investment Company, Inc.",728833,2021-12-30,0.0184,3804508,VMD
