Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",12434778,2021-09-29,0.10779999999999999,1915826246,TTWO
Blackrock Inc.,10242224,2021-09-29,0.0888,1578019451,TTWO
Public Investment Fund,5640000,2021-09-29,0.0489,868954800,TTWO
State Street Corporation,5499176,2021-09-29,0.04769999999999999,847258046,TTWO
"AllianceBernstein, L.P.",4001971,2021-09-29,0.0347,616583671,TTWO
Massachusetts Financial Services Co.,2634067,2021-09-29,0.022799999999999997,405830702,TTWO
"Ameriprise Financial, Inc.",2311848,2021-09-29,0.020099999999999996,356186421,TTWO
"Geode Capital Management, LLC",2198938,2021-09-29,0.0191,338790377,TTWO
JP Morgan Chase & Company,1652698,2021-09-29,0.0143,254631180,TTWO
Ubs Asset Management Americas Inc,1575470,2021-09-29,0.0137,242732662,TTWO
