Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1394856,2021-09-29,0.0758,69449880,AMR
Alta Fundamental Advisers LLC,1055166,2021-09-29,0.057300000000000004,52536715,AMR
"Gendell, Jeffrey L.",897017,2021-09-29,0.0487,44662476,AMR
"Vanguard Group, Inc. (The)",703525,2021-09-29,0.0382,35028509,AMR
"Silver Point Capital, L.P.",647665,2021-09-29,0.0352,32247240,AMR
Davidson Kempner Capital Management LP,635369,2021-09-29,0.0345,31635022,AMR
Morgan Stanley,466805,2021-09-29,0.0254,23242220,AMR
State Street Corporation,428191,2021-09-29,0.0233,21319629,AMR
"Maple Rock Capital Partners, Inc.",425000,2021-09-29,0.0231,21160750,AMR
"Two Sigma Advisers, LP",338500,2021-09-29,0.0184,16853915,AMR
