Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",6492638,2021-09-29,0.136,115049545,PTGX
"Point72 Asset Management, L.P.",4387300,2021-09-29,0.0919,77742956,PTGX
BVF Inc.,3901759,2021-09-29,0.0817,69139169,PTGX
Blackrock Inc.,3199496,2021-09-29,0.067,56695069,PTGX
Johnson & Johnson,2449183,2021-09-29,0.0513,43399522,PTGX
Farallon Capital Management Llc,2392000,2021-09-29,0.0501,42386240,PTGX
"Vanguard Group, Inc. (The)",2353786,2021-09-29,0.0493,41709087,PTGX
State Street Corporation,2013979,2021-09-29,0.042199999999999994,35687707,PTGX
RTW Investments LP,1753695,2021-09-29,0.036699999999999997,31075475,PTGX
Artal Group S.A.,1500000,2021-09-29,0.031400000000000004,26580000,PTGX
