Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,62836120,2021-12-30,0.037000000000000005,131955852,EDU
Morgan Stanley,54714708,2021-09-29,0.0322,112165151,EDU
"Vanguard Group, Inc. (The)",54142087,2021-09-29,0.0319,110991278,EDU
Invesco Ltd.,54067535,2021-09-29,0.0319,110838446,EDU
Bank of America Corporation,41241407,2021-12-30,0.024300000000000002,86606954,EDU
"Yiheng Capital Management, L.P.",39423730,2021-09-29,0.0232,80818646,EDU
Healthcare of Ontario Pension Plan Trust Fund,39336000,2021-12-30,0.0232,82605600,EDU
Goldman Sachs Group Inc,36418895,2021-09-29,0.0215,74658734,EDU
National Bank of Canada/FI,35265950,2021-12-30,0.0208,74058495,EDU
"Two Sigma Investments, LP",30108015,2021-09-29,0.0177,61721430,EDU
