Holder,Shares,Date Reported,% Out,Value,ABV
"Avidity Partners Management, LP",3581000,2021-09-29,0.062,16436790,FTRP
Orbimed Advisors LLC.,1538470,2021-09-29,0.026600000000000002,7061577,FTRP
"Point72 Asset Management, L.P.",990587,2021-09-29,0.0171,4546794,FTRP
Oasis Management Co Ltd,605700,2021-09-29,0.0105,2780163,FTRP
"DAFNA Capital Management, LLC",340900,2021-09-29,0.0059,1564731,FTRP
"Verition Fund Management, LLC",179077,2021-09-29,0.0031,821963,FTRP
Morgan Stanley,117159,2021-09-29,0.002,537759,FTRP
"Cidel Asset Management, Inc.",100000,2021-09-29,0.0017000000000000001,459000,FTRP
"Jane Street Group, LLC",85568,2021-09-29,0.0015,392757,FTRP
Scotia Capital Inc.,47745,2021-09-29,0.0008,219149,FTRP
