Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,1000400,2021-09-29,0.04,9928970,ACTDU
"Aristeia Capital, LLC",983984,2021-09-29,0.0394,9766041,ACTDU
Healthcare of Ontario Pension Plan Trust Fund,700000,2021-09-29,0.027999999999999997,6947500,ACTDU
"J. Goldman & Co., L.P.",524500,2021-09-29,0.021,5205662,ACTDU
Blackrock Inc.,496849,2021-09-29,0.0199,4931226,ACTDU
"TIG Advisors, LLC",465600,2021-09-29,0.018600000000000002,4621080,ACTDU
"G.F.W. Energy XII, LP",400000,2021-09-29,0.016,3970000,ACTDU
Kepos Capital Lp,395030,2021-09-29,0.0158,3920672,ACTDU
Sage Rock Capital Management LP,382500,2021-09-29,0.015300000000000001,3796312,ACTDU
Periscope Capital Inc.,349800,2021-09-29,0.013999999999999999,3471765,ACTDU
