Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",34775917,2021-09-29,0.14550000000000002,1041886473,OHI
Blackrock Inc.,29200783,2021-09-29,0.1222,874855458,OHI
State Street Corporation,12211204,2021-09-29,0.051100000000000007,365847671,OHI
Bank Of New York Mellon Corporation,4178183,2021-09-29,0.0175,125178362,OHI
"Geode Capital Management, LLC",4142311,2021-09-29,0.0173,124103637,OHI
Dimensional Fund Advisors LP,3359223,2021-09-29,0.0141,100642321,OHI
Amundi,3287005,2021-09-29,0.0138,98478669,OHI
Lsv Asset Management,3017268,2021-09-29,0.0126,90397349,OHI
Northern Trust Corporation,2828839,2021-09-29,0.0118,84752016,OHI
"Charles Schwab Investment Management, Inc.",2393697,2021-09-29,0.01,71715162,OHI
