Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,7892122,2021-09-29,0.1434,2212951008,PCTY
Blackrock Inc.,3914198,2021-09-29,0.0711,1097541119,PCTY
"Vanguard Group, Inc. (The)",3629811,2021-09-29,0.066,1017799004,PCTY
"Fred Alger Management, LLC",1435443,2021-09-29,0.026099999999999998,402498217,PCTY
Wasatch Advisors Inc,1301468,2021-09-29,0.023700000000000002,364931627,PCTY
Massachusetts Financial Services Co.,1212139,2021-09-29,0.022000000000000002,339883775,PCTY
Invesco Ltd.,1047561,2021-09-29,0.019,293736104,PCTY
State Street Corporation,967648,2021-09-29,0.0176,271328499,PCTY
Riverbridge Partners LLC,859298,2021-09-29,0.015600000000000001,240947159,PCTY
Capital Research Global Investors,735262,2021-09-29,0.0134,206167464,PCTY
