Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",18527144,2021-09-29,0.1435,964893659,FR
Blackrock Inc.,14977322,2021-09-29,0.11599999999999999,780018929,FR
"Principal Financial Group, Inc.",9506362,2021-09-29,0.0736,495091332,FR
State Street Corporation,5890646,2021-09-29,0.045599999999999995,306784843,FR
Blackstone Inc,4224900,2021-09-29,0.0327,220032792,FR
"Goldman Sachs Group, Inc.",3685960,2021-09-29,0.0285,191964796,FR
"Ameriprise Financial, Inc.",2886864,2021-09-29,0.022400000000000003,150347877,FR
Dimensional Fund Advisors LP,2433923,2021-09-29,0.018799999999999997,126758709,FR
Price (T.Rowe) Associates Inc,2230662,2021-09-29,0.0173,116172876,FR
"Geode Capital Management, LLC",2099980,2021-09-29,0.0163,109366958,FR
