Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,2799685,2021-09-29,0.1379,74163655,ACBI
Blackrock Inc.,1412189,2021-09-29,0.0695,37408886,ACBI
"Versor Investments, LP",1098418,2021-09-29,0.0541,29097092,ACBI
Dimensional Fund Advisors LP,1081026,2021-09-29,0.053200000000000004,28636378,ACBI
"Vanguard Group, Inc. (The)",989176,2021-09-29,0.0487,26203272,ACBI
"Price, Michael F.",950093,2021-09-29,0.046799999999999994,25167963,ACBI
Manufacturers Life Insurance Co.,645049,2021-09-29,0.0318,17087348,ACBI
"Renaissance Technologies, LLC",411924,2021-09-29,0.0203,10911866,ACBI
Morgan Stanley,394563,2021-09-29,0.0194,10451973,ACBI
State Street Corporation,363687,2021-09-29,0.0179,9634068,ACBI
