Holder,Shares,Date Reported,% Out,Value,ABV
"Highbridge Capital Management, LLC.",825488,2021-09-29,0.053200000000000004,8040253,ATAQ
Marshall Wace LLP,722748,2021-09-29,0.0466,7039565,ATAQ
Adage Capital Partners GP L.L.C.,700000,2021-09-29,0.0451,6818000,ATAQ
Sculptor Capital Lp,602800,2021-09-29,0.0388,5871272,ATAQ
Citadel Advisors LLC,601180,2021-09-29,0.0387,5855493,ATAQ
Nomura Holdings Inc.,600000,2021-09-29,0.038599999999999995,5844000,ATAQ
"CVI Holdings, LLC",500000,2021-09-29,0.0322,4870000,ATAQ
UBS O'Connor LLC,400261,2021-09-29,0.0258,3898542,ATAQ
Spring Creek Capital LLC,400000,2021-09-29,0.0258,3896000,ATAQ
Millennium Management LLC,387877,2021-09-29,0.025,3777921,ATAQ
