Holder,Shares,Date Reported,% Out,Value,ABV
Standard General L.P.,17449272,2021-09-29,0.21660000000000001,62119408,NCMI
Wasatch Advisors Inc,6665068,2021-09-29,0.0827,23727642,NCMI
Blackrock Inc.,4219631,2021-09-29,0.0524,15021886,NCMI
"Vanguard Group, Inc. (The)",2933514,2021-09-29,0.0364,10443309,NCMI
"Aristeia Capital, LLC",1764237,2021-09-29,0.0219,6280683,NCMI
State Street Corporation,1228455,2021-09-29,0.015300000000000001,4373299,NCMI
"Geode Capital Management, LLC",1164536,2021-09-29,0.014499999999999999,4145748,NCMI
"Charles Schwab Investment Management, Inc.",1059679,2021-09-29,0.0132,3772457,NCMI
Dimensional Fund Advisors LP,1035332,2021-09-29,0.0129,3685781,NCMI
"RBF Capital, LLC",794729,2021-09-29,0.009899999999999999,2829235,NCMI
