Holder,Shares,Date Reported,% Out,Value,ABV
Orbimed Advisors LLC.,4015524,2021-09-29,0.0814,31923415,AGLE
Adage Capital Partners GP L.L.C.,3500000,2021-09-29,0.071,27825000,AGLE
"Baker Brothers Advisors, LLC",3410106,2021-09-29,0.0691,27110342,AGLE
Blackrock Inc.,2983895,2021-09-29,0.0605,23721965,AGLE
"Bain Capital Life Sciences Investors, LLC",2847689,2021-09-29,0.057699999999999994,22639127,AGLE
Pictet Asset Management SA,2532799,2021-09-29,0.051399999999999994,20135752,AGLE
"Suvretta Capital Management, LLC",2157727,2021-09-29,0.0437,17153929,AGLE
"Vanguard Group, Inc. (The)",2108760,2021-09-29,0.042800000000000005,16764642,AGLE
Aisling Capital Management LP,1691151,2021-09-29,0.034300000000000004,13444650,AGLE
"Rock Springs Capital Management, LP",1577296,2021-09-29,0.032,12539503,AGLE
