Holder,Shares,Date Reported,% Out,Value,ABV
"FMR, LLC",13222630,2021-09-29,0.0789,138044257,BFLY
"Vanguard Group, Inc. (The)",12738264,2021-09-29,0.076,132987476,BFLY
Blackrock Inc.,11141663,2021-09-29,0.0665,116318961,BFLY
Fosun International Ltd,10716630,2021-09-29,0.064,111881617,BFLY
"ARK Investment Management, LLC",7190816,2021-09-29,0.0429,75072119,BFLY
"Glenview Capital Management, LLC",4964751,2021-09-29,0.0296,51832000,BFLY
State Street Corporation,3675862,2021-09-29,0.0219,38375999,BFLY
"Geode Capital Management, LLC",2605819,2021-09-29,0.015600000000000001,27204750,BFLY
Baillie Gifford and Company,2015008,2021-09-29,0.012,21036683,BFLY
"PFM Health Sciences, LP",1828311,2021-09-29,0.0109,19087566,BFLY
