Holder,Shares,Date Reported,% Out,Value,ABV
Orbimed Advisors LLC.,8740887,2021-09-29,0.2488,87234052,SBTX
"FMR, LLC",4288549,2021-09-29,0.12210000000000001,42799719,SBTX
"RA Capital Management, L.P.",1742186,2021-09-29,0.0496,17387016,SBTX
"Boxer Capital, LLC",1675377,2021-09-29,0.04769999999999999,16720262,SBTX
"Vanguard Group, Inc. (The)",1669094,2021-09-29,0.0475,16657558,SBTX
Wasatch Advisors Inc,1431928,2021-09-29,0.0408,14290641,SBTX
Blackrock Inc.,1227661,2021-09-29,0.0349,12252056,SBTX
"Nantahala Capital Management, LLC",1226631,2021-09-29,0.0349,12241777,SBTX
"EcoR1 Capital, LLC",1184710,2021-09-29,0.0337,11823405,SBTX
Millennium Management LLC,953691,2021-09-29,0.0271,9517836,SBTX
