Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",145898,2021-09-29,0.011399999999999999,1035875,AUVI
"Advisor Group, Inc.",36406,2021-09-29,0.0028000000000000004,258482,AUVI
"Geode Capital Management, LLC",29111,2021-09-29,0.0023,206688,AUVI
Virtu Financial LLC,15860,2021-09-29,0.0012,112606,AUVI
State Street Corporation,13132,2021-09-29,0.001,93237,AUVI
LPL Financial LLC,13000,2021-09-29,0.001,92300,AUVI
Blackrock Inc.,11114,2021-09-29,0.0009,78909,AUVI
Morgan Stanley,3592,2021-09-29,0.0003,25503,AUVI
UBS Group AG,3523,2021-09-29,0.0003,25013,AUVI
Wells Fargo & Company,1021,2021-09-29,0.0001,7249,AUVI
