Holder,Shares,Date Reported,% Out,Value,ABV
Magnetar Financial LLC,614530,2021-09-29,0.0223,6093064,POWRU
Manufacturers Life Insurance Co.,557857,2021-09-29,0.0202,5531152,POWRU
"Owl Creek Asset Management, L.P.",425000,2021-09-29,0.0154,4213875,POWRU
Glazer Capital LLC,424022,2021-09-29,0.0154,4204178,POWRU
Kepos Capital Lp,400000,2021-09-29,0.014499999999999999,3966000,POWRU
Longfellow Investment Management Co. LLC,397112,2021-09-29,0.0144,3937365,POWRU
Millennium Management LLC,383711,2021-09-29,0.0139,3804494,POWRU
HGC Investment Management Inc.,333000,2021-09-29,0.0121,3301695,POWRU
"Boothbay Fund Management, LLC",172685,2021-09-29,0.0063,1712171,POWRU
Zweig-Dimenna Associates LLC,139786,2021-09-29,0.0051,1385978,POWRU
