Holder,Shares,Date Reported,% Out,Value,ABV
"Ikarian Capital, LLC",2539917,2021-09-29,0.10279999999999999,13436160,XFOR
"Bain Capital Life Sciences Investors, LLC",2119540,2021-09-29,0.0858,11212366,XFOR
AIGH Capital Management LLC,1664540,2021-09-29,0.0674,8805416,XFOR
Orbimed Advisors LLC.,1373849,2021-09-29,0.0556,7267661,XFOR
"Vanguard Group, Inc. (The)",934352,2021-09-29,0.0378,4942722,XFOR
BVF Inc.,847879,2021-09-29,0.034300000000000004,4485279,XFOR
"Altium Capital Management, LP",804598,2021-09-29,0.0326,4256323,XFOR
"Sio Capital Management, LLC",804597,2021-09-29,0.0326,4256318,XFOR
AXA S.A.,590269,2021-09-29,0.0239,3122523,XFOR
Monashee Investment Management LLC,561421,2021-09-29,0.0227,2969917,XFOR
