Holder,Shares,Date Reported,% Out,Value,ABV
"Golden Gate Private Equity, Inc.",66670702,2021-09-29,0.6786,434692977,LVOX
"Ameriprise Financial, Inc.",4039711,2021-09-29,0.041100000000000005,26338915,LVOX
Park West Asset Management LLC,2211417,2021-09-29,0.0225,14418438,LVOX
"Federated Hermes, Inc.",1751556,2021-09-29,0.0178,11420145,LVOX
"Whetstone Capital Advisors, LLC",1277477,2021-09-29,0.013000000000000001,8329150,LVOX
"Kent Lake Capital, LLC",1055133,2021-09-29,0.010700000000000001,6879467,LVOX
Jennison Associates LLC,1025313,2021-09-29,0.0104,6685040,LVOX
"J. Goldman & Co., L.P.",934256,2021-09-29,0.0095,6091349,LVOX
Phoenix Holdings Ltd.,601541,2021-09-29,0.0060999999999999995,3922047,LVOX
"Leonard Green & Partners, L.P.",500000,2021-09-29,0.0051,3260000,LVOX
