Holder,Shares,Date Reported,% Out,Value,ABV
"RBF Capital, LLC",1128992,2021-09-29,0.0548,92464444,DAC
"Impala Asset Management, LLC",957824,2021-09-29,0.04650000000000001,78445785,DAC
"Susquehanna International Group, LLP",290971,2021-09-29,0.0141,23830524,DAC
No Street GP LP,275000,2021-09-29,0.0134,22522500,DAC
"Arrowstreet Capital, Limited Partnership",204740,2021-09-29,0.009899999999999999,16768206,DAC
"Two Sigma Investments, LP",136460,2021-09-29,0.0066,11176074,DAC
"Two Sigma Advisers, LP",135800,2021-09-29,0.0066,11122020,DAC
"Lonestar Capital Management, LLC",114895,2021-09-29,0.005600000000000001,9409900,DAC
Dorsey Wright & Associates,112711,2021-09-29,0.0055000000000000005,9231030,DAC
"Voloridge Investment Management, LLC",106285,2021-09-29,0.0052,8704741,DAC
