Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,814927,2021-09-29,0.039599999999999996,8043329,FRONU
Schonfeld Strategic Advisors LLC,754400,2021-09-29,0.0366,7445928,FRONU
Sage Rock Capital Management LP,463500,2021-09-29,0.0225,4574745,FRONU
Magnetar Financial LLC,271849,2021-09-29,0.0132,2683149,FRONU
"Jane Street Group, LLC",233261,2021-09-29,0.0113,2302286,FRONU
"Pura Vida Investments, LLC",213023,2021-09-29,0.0103,2102537,FRONU
"Boothbay Fund Management, LLC",154880,2021-09-29,0.0075,1528665,FRONU
"Silver Rock Financial, LP",150000,2021-09-29,0.0073,1480500,FRONU
Periscope Capital Inc.,150000,2021-09-29,0.0073,1480500,FRONU
"Bracebridge Capital, LLC",100000,2021-09-29,0.0049,987000,FRONU
