Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,7548528,2021-09-29,0.1567,247138806,CRS
"Vanguard Group, Inc. (The)",5322771,2021-09-29,0.1105,174267522,CRS
"AllianceBernstein, L.P.",4018451,2021-09-29,0.0834,131564085,CRS
Dimensional Fund Advisors LP,3141879,2021-09-29,0.0652,102865118,CRS
State Street Corporation,2978803,2021-09-29,0.061799999999999994,97526010,CRS
Price (T.Rowe) Associates Inc,2517890,2021-09-29,0.052300000000000006,82435718,CRS
Thrivent Financial For Lutherans,1243854,2021-09-29,0.0258,40723779,CRS
Frontier Capital Management Company LLC,1201951,2021-09-29,0.024900000000000002,39351875,CRS
Invesco Ltd.,1162364,2021-09-29,0.0241,38055797,CRS
Bank Of New York Mellon Corporation,1041188,2021-09-29,0.0216,34088495,CRS
