Holder,Shares,Date Reported,% Out,Value,ABV
MAK Capital One LLC,3952064,2021-09-29,0.15990000000000001,206930071,AGYS
Blackrock Inc.,2967965,2021-09-29,0.1201,155402647,AGYS
Nine Ten Capital Management LLC,1743677,2021-09-29,0.0706,91298927,AGYS
"Vanguard Group, Inc. (The)",1586540,2021-09-29,0.0642,83071234,AGYS
Artisan Partners Limited Partnership,1416390,2021-09-29,0.057300000000000004,74162180,AGYS
Thrivent Financial For Lutherans,813292,2021-09-29,0.0329,42583969,AGYS
"Snyder Capital Management, LP",798541,2021-09-29,0.0323,41811606,AGYS
Dimensional Fund Advisors LP,748404,2021-09-29,0.030299999999999997,39186433,AGYS
State Street Corporation,706028,2021-09-29,0.0286,36967626,AGYS
"Wellington Management Group, LLP",486988,2021-09-29,0.0197,25498691,AGYS
