Holder,Shares,Date Reported,% Out,Value,ABV
"ETF Managers Group, LLC",1536958,2021-09-29,0.1082,30554725,SCWX
Royce & Associates LP,839280,2021-09-29,0.0591,16684886,SCWX
"Gagnon Securities, LLC",822897,2021-09-29,0.0579,16359192,SCWX
"Cove Street Capital, LLC",730857,2021-09-29,0.051500000000000004,14529437,SCWX
"Vanguard Group, Inc. (The)",729694,2021-09-29,0.051399999999999994,14506316,SCWX
Blackrock Inc.,708337,2021-09-29,0.0499,14081739,SCWX
"Gagnon Advisors, LLC",468599,2021-09-29,0.033,9315748,SCWX
"FMR, LLC",341254,2021-09-29,0.024,6784129,SCWX
"Federated Hermes, Inc.",332538,2021-09-29,0.023399999999999997,6610855,SCWX
"BNP Paribas Arbitrage, SA",254079,2021-09-29,0.0179,5051090,SCWX
