Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",14807814,2021-09-29,0.0659,1349436089,LYV
Public Investment Fund,12565167,2021-09-29,0.0559,1145063668,LYV
Blackrock Inc.,9106513,2021-12-30,0.0405,1089958540,LYV
Canada Pension Plan Investment Board,8821547,2021-09-29,0.0393,803907578,LYV
Price (T.Rowe) Associates Inc,8805550,2021-09-29,0.0392,802449771,LYV
"Principal Financial Group, Inc.",6641685,2021-12-30,0.0296,794943277,LYV
State Street Corporation,6092426,2021-09-29,0.0271,555202781,LYV
Melvin Capital Management LP,5975000,2021-09-29,0.026600000000000002,544501750,LYV
Amundi,3676447,2021-09-29,0.016399999999999998,335034615,LYV
"William Blair Investment Management, LLC",3094573,2021-09-29,0.0138,282008437,LYV
