Holder,Shares,Date Reported,% Out,Value,ABV
"Voss Capital, LLC",546531,2021-09-29,0.0226,9821162,LEGH
Royce & Associates LP,512400,2021-09-29,0.0212,9207828,LEGH
Blackrock Inc.,420450,2021-09-29,0.0174,7555486,LEGH
"Vanguard Group, Inc. (The)",375493,2021-09-29,0.0155,6747609,LEGH
"Ameriprise Financial, Inc.",308535,2021-09-29,0.0127,5544373,LEGH
"GW&K Investment Management, LLC",238708,2021-09-29,0.009899999999999999,4289582,LEGH
Yacktman Asset Management Lp,232100,2021-09-29,0.0096,4170837,LEGH
Truist Financial Corp,210733,2021-09-29,0.0087,3786872,LEGH
"Robotti, Robert E.",183110,2021-09-29,0.0076,3290486,LEGH
Bard Associates Inc.,182385,2021-09-29,0.0075,3277458,LEGH
