Holder,Shares,Date Reported,% Out,Value,ABV
"Harbourvest Partners, LLC",1620000,2021-09-29,0.0292,23976000,OB
"Federated Hermes, Inc.",1032990,2021-09-29,0.018600000000000002,15288252,OB
"Baupost Group, Inc,.(The) LLC",792000,2021-09-29,0.0143,11721600,OB
Blackrock Inc.,719837,2021-09-29,0.013000000000000001,10653587,OB
Sphera Funds Management Ltd,431194,2021-09-29,0.0078000000000000005,6381671,OB
"Vanguard Group, Inc. (The)",368702,2021-09-29,0.0066,5456789,OB
Texas - Teacher Retirement System,350000,2021-09-29,0.0063,5180000,OB
"FMR, LLC",348875,2021-09-29,0.0063,5163350,OB
Clal Insurance Enterprises Holdings Ltd,250000,2021-09-29,0.0045000000000000005,3700000,OB
"Ghisallo Capital Management, LLC",250000,2021-09-29,0.0045000000000000005,3700000,OB
