Holder,Shares,Date Reported,% Out,Value,ABV
"Independent Franchise Partners, LLP",13627762,2021-09-29,0.0683,316572911,NWS
SOF Ltd,9781882,2021-06-29,0.049,238188826,NWS
Blackrock Inc.,6537604,2021-09-29,0.0327,151868540,NWS
"Vanguard Group, Inc. (The)",4881808,2021-09-29,0.0245,113404399,NWS
State Street Corporation,4480807,2021-09-29,0.022400000000000003,104089146,NWS
Wisconsin (State Of) Investment Board,3259919,2021-09-29,0.0163,75727918,NWS
Dimensional Fund Advisors LP,2459308,2021-09-29,0.0123,57129724,NWS
"Geode Capital Management, LLC",2330709,2021-09-29,0.011699999999999999,54142370,NWS
Metropolis Capital Ltd,2090962,2021-12-30,0.0105,47046645,NWS
"Arrowstreet Capital, Limited Partnership",1621423,2021-09-29,0.008100000000000001,37665656,NWS
