Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,9557460,2021-09-29,0.1479,178055479,TGI
Price (T.Rowe) Associates Inc,8046120,2021-09-29,0.1245,149899215,TGI
"FMR, LLC",5735865,2021-09-29,0.0888,106859164,TGI
"Vanguard Group, Inc. (The)",5174758,2021-09-29,0.0801,96405741,TGI
State Street Corporation,3556317,2021-09-29,0.055,66254185,TGI
"Maple Rock Capital Partners, Inc.",2448206,2021-09-29,0.0379,45610077,TGI
Frontier Capital Management Company LLC,1974736,2021-09-29,0.030600000000000002,36789331,TGI
"Hill City Capital, LP",1556000,2021-09-29,0.0241,28988280,TGI
"ACK Asset Management, LLC",1527500,2021-09-29,0.0236,28457325,TGI
Victory Capital Management Inc.,1236060,2021-09-29,0.0191,23027797,TGI
