Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,4966012,2021-09-29,0.1697,244675411,ECPG
"Vanguard Group, Inc. (The)",3238856,2021-09-29,0.1106,159578435,ECPG
"Broad Run Investment Management, LLC",2555334,2021-09-29,0.0873,125901306,ECPG
Price (T.Rowe) Associates Inc,2311473,2021-09-29,0.079,113886274,ECPG
"FMR, LLC",1817596,2021-09-29,0.0621,89552954,ECPG
Dimensional Fund Advisors LP,1770186,2021-09-29,0.0605,87217064,ECPG
Massachusetts Financial Services Co.,1529271,2021-09-29,0.052199999999999996,75347182,ECPG
Turtle Creek Asset Management Inc.,1430195,2021-09-29,0.0489,70465707,ECPG
State Street Corporation,1008127,2021-09-29,0.0344,49670417,ECPG
Bloombergsen Inc.,859611,2021-09-29,0.0294,42353033,ECPG
