Holder,Shares,Date Reported,% Out,Value,ABV
State Street Corporation,3332939,2021-09-29,0.045899999999999996,7532442,EMAN
"Vanguard Group, Inc. (The)",2909861,2021-09-29,0.0401,6576285,EMAN
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd",2171712,2021-09-29,0.029900000000000003,4908069,EMAN
"AWM Investment Company, Inc.",1120887,2021-09-29,0.0155,2533204,EMAN
Blackrock Inc.,1117423,2021-09-29,0.0154,2525375,EMAN
Brevan Howard Capital Management LP,755511,2021-09-29,0.0104,1707454,EMAN
"Geode Capital Management, LLC",527451,2021-09-29,0.0073,1192039,EMAN
"Bridgeway Capital Management, Inc.",361300,2021-09-29,0.005,816538,EMAN
Morgan Stanley,250636,2021-09-29,0.0034999999999999996,566437,EMAN
"Susquehanna International Group, LLP",232844,2021-09-29,0.0032,526227,EMAN
