Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1841907,2021-09-29,0.035,19413699,CURI
"Times Square Capital Management, LLC",1810084,2021-09-29,0.0344,19078285,CURI
"Vanguard Group, Inc. (The)",1360313,2021-09-29,0.0259,14337699,CURI
Wasatch Advisors Inc,1218146,2021-09-29,0.0231,12839258,CURI
Hood River Capital Management LLC,899429,2021-09-29,0.0171,9479981,CURI
"Geode Capital Management, LLC",466749,2021-09-29,0.0089,4919534,CURI
State Street Corporation,438751,2021-09-29,0.0083,4624435,CURI
"Susquehanna International Group, LLP",352300,2021-09-29,0.0067,3713242,CURI
Northern Trust Corporation,245080,2021-09-29,0.004699999999999999,2583143,CURI
Morgan Stanley,118008,2021-09-29,0.0022,1243804,CURI
