Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5223470,2021-09-29,0.09449999999999999,1509530595,RGEN
"Vanguard Group, Inc. (The)",4871260,2021-09-29,0.08810000000000001,1407745427,RGEN
Price (T.Rowe) Associates Inc,2305449,2021-09-29,0.0417,666251706,RGEN
Invesco Ltd.,2137382,2021-09-29,0.0387,617682024,RGEN
"Fred Alger Management, LLC",1573998,2021-09-29,0.0285,454869682,RGEN
State Street Corporation,1312614,2021-09-29,0.023700000000000002,379332319,RGEN
"WCM Investment Management, LLC",1310612,2021-09-29,0.023700000000000002,378753761,RGEN
"Select Equity Group, Inc.",1285796,2021-09-29,0.0233,371582186,RGEN
"AllianceBernstein, L.P.",1139518,2021-09-29,0.0206,329309306,RGEN
"Franklin Resources, Inc.",1063338,2021-09-29,0.0192,307294048,RGEN
