Holder,Shares,Date Reported,% Out,Value,ABV
Loews Corporation,243214203,2021-09-29,0.8963,10205267957,CNA
Price (T.Rowe) Associates Inc,6387664,2021-09-29,0.0235,268026381,CNA
Lsv Asset Management,1542433,2021-09-29,0.005699999999999999,64720488,CNA
First Trust Advisors Lp,1531876,2021-09-29,0.005600000000000001,64277516,CNA
JP Morgan Chase & Company,1418669,2021-09-29,0.0052,59527351,CNA
"River Road Asset Management, LLC",1296225,2021-09-29,0.0048,54389601,CNA
Smith (Donald) & Company Inc.,1225011,2021-09-29,0.0045000000000000005,51401461,CNA
Blackrock Inc.,1093816,2021-09-29,0.004,45896519,CNA
"Private Management Group, Inc.",955125,2021-09-29,0.0034999999999999996,40077045,CNA
Bank Of New York Mellon Corporation,780776,2021-09-29,0.0029,32761360,CNA
