Holder,Shares,Date Reported,% Out,Value,ABV
"First Light Asset Management, LLC",6263260,2021-09-29,0.17190000000000003,98521079,SPNE
Blackrock Inc.,2415642,2021-09-29,0.0663,37998048,SPNE
"Avidity Partners Management, LP",1943000,2021-09-29,0.0533,30563390,SPNE
"Vanguard Group, Inc. (The)",1606302,2021-09-29,0.0441,25267130,SPNE
"Driehaus Capital Management, LLC",1531687,2021-09-29,0.042,24093436,SPNE
Novo Holdings A/S,1099478,2021-09-29,0.0302,17294788,SPNE
Manufacturers Life Insurance Co.,1073635,2021-09-29,0.029500000000000002,16888278,SPNE
Dimensional Fund Advisors LP,724462,2021-09-29,0.0199,11395787,SPNE
Emerald Mutual Fund Advisers Trust,719808,2021-09-29,0.019799999999999998,11322579,SPNE
"Emerald Advisers, LLC",714500,2021-09-29,0.0196,11239085,SPNE
