Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",63381481,2021-09-29,0.1164,2257648353,FE
Blackrock Inc.,41021097,2021-09-29,0.0753,1461171475,FE
State Street Corporation,40465204,2021-09-29,0.07429999999999999,1441370566,FE
"Icahn, Carl, C.",18967757,2021-09-29,0.0348,675631504,FE
Price (T.Rowe) Associates Inc,15842156,2021-09-29,0.0291,564297596,FE
Invesco Ltd.,15616140,2021-09-29,0.0287,556246906,FE
"FMR, LLC",13885278,2021-09-29,0.0255,494593602,FE
Bank of America Corporation,12444575,2021-09-29,0.0229,443275761,FE
"Wellington Management Group, LLP",11701667,2021-09-29,0.0215,416813378,FE
"Ameriprise Financial, Inc.",11148054,2021-09-29,0.020499999999999997,397093683,FE
