Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,8056802,2021-09-29,0.1153,377138901,AGO
"Vanguard Group, Inc. (The)",7890385,2021-09-29,0.113,369348921,AGO
Putnam Investments LLC,7782122,2021-09-29,0.1114,364281130,AGO
"Wellington Management Group, LLP",6611413,2021-09-29,0.0947,309480242,AGO
Dimensional Fund Advisors LP,4088037,2021-09-29,0.058499999999999996,191361011,AGO
Thrivent Financial For Lutherans,3132393,2021-09-29,0.044800000000000006,146627316,AGO
State Street Corporation,2393310,2021-09-29,0.034300000000000004,112030841,AGO
"Goldman Sachs Group, Inc.",1921843,2021-09-29,0.0275,89961470,AGO
Boston Partners,1481030,2021-09-29,0.0212,69327014,AGO
"Principal Financial Group, Inc.",1474306,2021-09-29,0.021099999999999997,69012263,AGO
