Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5953189,2021-09-29,0.1501,241818537,MMI
"Vanguard Group, Inc. (The)",3897986,2021-09-29,0.0983,158336191,MMI
Royce & Associates LP,1686913,2021-09-29,0.0425,68522406,MMI
Dimensional Fund Advisors LP,1396476,2021-09-29,0.0352,56724855,MMI
"Reinhart Partners, Inc.",1123669,2021-09-29,0.028300000000000002,45643434,MMI
Lord Abbett & Co,808428,2021-09-29,0.0204,32838345,MMI
State Street Corporation,755903,2021-09-29,0.0191,30704779,MMI
"Tributary Capital Management, LLC",552479,2021-09-29,0.0139,22441696,MMI
Janus Henderson Group PLC,547563,2021-09-29,0.0138,22242009,MMI
"Geode Capital Management, LLC",527405,2021-09-29,0.013300000000000001,21423191,MMI
